window,lambda,step,nb14,eel14,vdwaals,eelec,case1,case2
2,0.04794,625000,2402.1569,14365.0357,62031.7956,-516996.1582,-438197.17000000004,-454964.3626
2,0.04794,626000,2434.5996,14460.8813,62272.0589,-517185.7902,-438018.2504,-454913.7313
2,0.04794,627000,2355.1238,14439.7712,61505.7638,-516309.429,-438008.7702,-454803.6652
2,0.04794,628000,2389.5309,14402.071,62558.6991,-517295.6554,-437945.35439999995,-454736.95629999996
2,0.04794,629000,2373.6342,14355.8115,62187.3517,-516729.1363,-437812.33890000003,-454541.7846
2,0.04794,630000,2375.0954,14276.3167,62566.9333,-517852.0924,-438633.74700000003,-455285.15910000005
2,0.04794,631000,2349.8046,14256.4442,62661.8336,-517122.3513,-437854.26889999997,-454460.51769999997
2,0.04794,632000,2410.2122,14362.4582,62224.8983,-516811.6281,-437814.05939999997,-454586.7298
2,0.04794,633000,2377.6837,14387.7745,62101.4668,-517111.0242,-438244.0992,-455009.5574
2,0.04794,634000,2402.3128,14318.0656,61865.4293,-516307.8475,-437722.03979999997,-454442.41819999996
2,0.04794,635000,2389.2227,14410.423,61512.9833,-516082.825,-437770.196,-454569.8417
2,0.04794,636000,2363.5534,14247.9028,61684.4107,-516523.2328,-438227.3659,-454838.8221
2,0.04794,637000,2393.9441,14394.5022,62202.9783,-517493.0779,-438501.6533,-455290.09959999996
2,0.04794,638000,2348.7321,14340.8605,61787.9224,-516160.0025,-437682.4875,-454372.0801
2,0.04794,639000,2405.0379,14444.3076,62062.1685,-517075.6364,-438164.1224,-455013.46790000005
2,0.04794,640000,2391.9007,14374.5251,62019.8663,-516384.9414,-437598.6493,-454365.0751
2,0.04794,641000,2386.9793,14442.5003,61508.9297,-515952.3518,-437613.9425,-454443.4221
2,0.04794,642000,2362.111,14279.1938,61695.1385,-515992.3247,-437655.8814,-454297.1862
2,0.04794,643000,2354.7225,14357.4026,61464.005,-515846.2228,-437670.0927,-454382.2178
2,0.04794,644000,2331.0634,14338.4514,62176.0674,-516407.1392,-437561.557,-454231.0718
2,0.04794,645000,2363.2311,14337.5263,61722.7992,-515859.4368,-437435.8802,-454136.6376
2,0.04794,646000,2418.6664,14392.5399,62088.8407,-516607.2598,-437707.2128,-454518.4191
2,0.04794,647000,2391.2866,14361.9028,62406.28,-516432.0948,-437272.6254,-454025.81480000005
2,0.04794,648000,2411.7281,14392.499,61982.7613,-516595.413,-437808.4246,-454612.6517
2,0.04794,649000,2402.9688,14367.9681,62369.6111,-516955.4677,-437814.91969999997,-454585.8566
2,0.04794,650000,2383.2645,14342.1411,62220.3802,-517191.0192,-438245.23339999997,-454970.63899999997
2,0.04794,651000,2351.951,14376.2463,62370.2457,-517634.6776,-438536.23459999997,-455264.43189999997
2,0.04794,652000,2366.5014,14420.9801,61670.5398,-516348.7315,-437890.7102,-454678.19169999997
2,0.04794,653000,2400.1426,14314.5412,62007.8082,-516246.2911,-437523.79909999995,-454238.48289999994
2,0.04794,654000,2420.9549,14378.1923,62110.4707,-516329.9539,-437420.336,-454219.4832
2,0.04794,655000,2388.6177,14256.7205,62020.7031,-515837.7229,-437171.6816,-453817.0198
2,0.04794,656000,2381.2461,14257.4539,61894.4678,-516559.6256,-438026.45780000003,-454665.15780000004
2,0.04794,657000,2397.1624,14397.1734,61621.9045,-515547.7413,-437131.501,-453925.8368
2,0.04794,658000,2380.2164,14282.0214,62218.7984,-517231.6638,-438350.6276,-455012.8654
2,0.04794,659000,2380.2153,14263.3386,61931.2611,-516872.5957,-438297.7807,-454941.3346
2,0.04794,660000,2380.1435,14341.2958,62272.5223,-517267.8707,-438273.90910000005,-454995.3484
2,0.04794,661000,2399.2954,14339.1726,61920.7783,-516609.6217,-437950.3754,-454688.8434
2,0.04794,662000,2353.6111,14451.3849,61597.9132,-516502.237,-438099.3278,-454904.3238
2,0.04794,663000,2377.1104,14346.1341,62016.6691,-516140.4738,-437400.56019999995,-454123.8047
2,0.04794,664000,2357.5096,14330.8625,61881.3275,-516214.2474,-437644.5478,-454332.9199
2,0.04794,665000,2365.4952,14280.8627,61710.7797,-515633.6656,-437276.528,-453922.8859
2,0.04794,666000,2383.8575,14246.2739,61920.9691,-516070.5279,-437519.4274,-454149.5588
2,0.04794,667000,2400.2585,14351.9996,62187.6575,-516948.8635,-438008.94789999997,-454761.206
2,0.04794,668000,2364.6439,14384.2114,62304.7421,-517129.4548,-438075.8574,-454824.71270000003
2,0.04794,669000,2382.8519,14309.7213,61812.0521,-516740.9463,-438236.321,-454928.8942
2,0.04794,670000,2398.4023,14405.6189,62071.9619,-517140.2727,-438264.28959999996,-455068.3108
2,0.04794,671000,2397.705,14367.4106,62476.3304,-517006.9884,-437765.5424,-454530.658
2,0.04794,672000,2365.8757,14374.0886,62514.6852,-517018.7119,-437764.0624,-454504.0267
2,0.04794,673000,2389.9318,14324.6166,62150.8523,-516786.3686,-437920.9679,-454635.5163
2,0.04794,674000,2359.5761,14203.8585,61926.6771,-516536.7105,-438046.5988,-454610.03339999996
2,0.04794,675000,2386.552,14246.9182,62356.0552,-516981.974,-437992.4486,-454625.9188
2,0.04794,676000,2373.9206,14309.537,62129.1184,-516008.7422,-437196.1662,-453879.6238
2,0.04794,677000,2378.9006,14352.1451,61842.9559,-516887.9402,-438313.9386,-455044.9843
2,0.04794,678000,2367.6208,14301.4863,62039.3614,-516404.3542,-437695.8857,-454364.9928
2,0.04794,679000,2369.87,14395.9343,61828.7239,-516384.3252,-437789.797,-454555.60130000004
2,0.04794,680000,2362.6579,14286.2205,62043.4662,-517366.8819,-438674.53729999997,-455323.41569999995
2,0.04794,681000,2364.3898,14296.2135,62633.8347,-517619.3055,-438324.86750000005,-454985.4708
2,0.04794,682000,2383.8571,14282.1878,61449.2742,-515779.9637,-437664.6446,-454330.68950000004
2,0.04794,683000,2365.0974,14405.2647,61421.1516,-514984.4432,-436792.92949999997,-453563.2916
2,0.04794,684000,2384.4924,14222.3526,61463.332,-515593.2496,-437523.07259999996,-454129.9176
2,0.04794,685000,2381.4664,14320.3274,62358.1125,-516768.3541,-437708.44779999997,-454410.2416
2,0.04794,686000,2372.9002,14337.3886,61456.7746,-515911.1632,-437744.0998,-454454.3886
2,0.04794,687000,2371.2838,14242.9148,62058.1436,-516006.9991,-437334.6569,-453948.8555
2,0.04794,688000,2387.2703,14335.1617,62078.7506,-516600.6066,-437799.424,-454521.856
2,0.04794,689000,2385.3277,14293.3591,61958.5816,-516721.025,-438083.7566,-454762.44340000005
2,0.04794,690000,2404.7245,14413.9626,61548.3378,-516206.7322,-437839.7073,-454658.39440000005
2,0.04794,691000,2365.0976,14294.1351,61842.8255,-516401.9802,-437899.922,-454559.1547
2,0.04794,692000,2380.2295,14362.5231,62029.7862,-516586.4994,-437813.9606,-454556.7132
2,0.04794,693000,2396.4864,14369.4693,62218.8373,-517001.098,-438016.305,-454782.2607
2,0.04794,694000,2382.5385,14257.6851,62038.2164,-517235.9982,-438557.55819999997,-455197.7818
2,0.04794,695000,2422.7333,14311.9587,62075.212,-516965.7635,-438155.8595,-454890.5515
2,0.04794,696000,2404.5437,14340.7017,61887.9585,-516576.4155,-437943.21160000004,-454688.457
2,0.04794,697000,2385.8222,14298.3912,61975.9099,-516082.2509,-437422.1276,-454106.341
2,0.04794,698000,2388.6114,14341.357,62012.8081,-516901.1661,-438158.3896,-454888.35799999995
2,0.04794,699000,2395.7972,14354.4577,62156.3924,-516679.6022,-437772.9549,-454523.2098
2,0.04794,700000,2379.3275,14266.8737,61295.6656,-515402.3971,-437460.5303,-454106.7315
2,0.04794,701000,2410.3743,14355.1534,61717.284,-516562.6272,-438079.8155,-454845.3432
2,0.04794,702000,2368.8317,14270.6154,61640.0809,-515195.7231,-436916.1951,-453555.6422
2,0.04794,703000,2342.4774,14314.3405,61457.6594,-515853.732,-437739.25470000005,-454396.0726
2,0.04794,704000,2368.0336,14417.4348,61850.8747,-515973.2235,-437336.8804,-454122.34880000004
2,0.04794,705000,2378.0982,14366.6142,61973.016,-516120.774,-437403.04559999995,-454147.758
2,0.04794,706000,2402.889,14407.1236,61623.4145,-515961.8588,-437528.43169999996,-454338.4443
2,0.04794,707000,2379.3295,14273.4155,61795.9265,-516302.6921,-437854.0206,-454506.7656
2,0.04794,708000,2384.9999,14267.3953,61664.4041,-516227.9646,-437911.1653,-454563.5605
2,0.04794,709000,2422.8695,14410.104,61830.5781,-516254.358,-437590.8064,-454423.7799
2,0.04794,710000,2393.361,14319.3776,61295.5204,-515140.302,-437132.043,-453844.78160000005
2,0.04794,711000,2385.0468,14368.1776,61964.8864,-516729.9182,-438011.80740000005,-454765.0318
2,0.04794,712000,2371.3477,14325.2193,62554.2982,-517504.2566,-438253.3914,-454949.9584
2,0.04794,713000,2370.1897,14329.2703,62119.9291,-516347.4274,-437528.0383,-454227.4983
2,0.04794,714000,2379.224,14281.1629,61766.0955,-515815.8311,-437389.3487,-454049.7356
2,0.04794,715000,2372.3887,14395.458,61896.8585,-516158.1238,-437493.4186,-454261.26529999997
2,0.04794,716000,2360.6156,14305.3581,61802.6278,-516755.232,-438286.6305,-454952.6042
2,0.04794,717000,2408.2805,14252.2667,61827.5067,-515821.6528,-437333.5989,-453994.1461
2,0.04794,718000,2359.0594,14239.9253,62037.9958,-516268.4727,-437631.4922,-454230.4769
2,0.04794,719000,2370.5411,14273.2501,62100.9946,-516685.1727,-437940.3869,-454584.1781
2,0.04794,720000,2358.7334,14248.0282,61947.9849,-516592.1789,-438037.4324,-454644.194
2,0.04794,721000,2413.568,14202.9911,62211.1188,-517427.5956,-438599.9177,-455216.4768
2,0.04794,722000,2418.7682,14307.2371,62204.9796,-516961.8403,-438030.8554,-454756.86069999996
2,0.04794,723000,2359.3907,14270.0683,61966.4561,-516573.0935,-437977.1784,-454606.6374
2,0.04794,724000,2412.5087,14427.2274,62534.0812,-517502.7624,-438128.9451,-454968.6812
2,0.04794,725000,2355.3169,14360.4187,62491.9577,-517298.2413,-438090.548,-454806.28359999997
2,0.04794,726000,2392.2602,14416.057,61913.3591,-516656.4558,-437934.7795,-454743.0967
2,0.04794,727000,2358.5476,14244.6583,62471.0556,-517978.2635,-438904.002,-455507.2079
2,0.04794,728000,2346.8535,14269.8534,62037.6206,-516536.3037,-437881.9762,-454498.68309999997
2,0.04794,729000,2401.6368,14387.523,62448.0795,-517607.4347,-438370.19539999997,-455159.3552
2,0.04794,730000,2366.3328,14392.4512,61489.0867,-515363.8909,-437116.0202,-453874.8042
2,0.04794,731000,2372.3214,14351.9673,61706.4843,-515408.7995,-436978.02650000004,-453702.3152
2,0.04794,732000,2398.5914,14338.236,61543.2002,-516090.3853,-437810.35770000005,-454547.1851
2,0.04794,733000,2363.0203,14250.0967,61415.532,-515525.6768,-437497.02780000004,-454110.1448
2,0.04794,734000,2352.3565,14316.4449,62261.3607,-516289.4808,-437359.3187,-454028.1201
2,0.04794,735000,2372.0969,14362.0253,61510.557,-515364.1887,-437119.5095,-453853.6317
2,0.04794,736000,2354.0333,14379.8973,61458.7825,-515939.8583,-437747.1452,-454481.0758
2,0.04794,737000,2370.6014,14369.6879,61955.6424,-516020.6536,-437324.7219,-454065.0112
2,0.04794,738000,2421.0783,14386.4025,61980.3837,-516838.8365,-438050.97199999995,-454858.45279999997
2,0.04794,739000,2426.961,14339.9471,61749.1406,-516010.176,-437494.1273,-454261.0354
2,0.04794,740000,2345.5761,14266.2097,62699.0278,-518016.4457,-438705.6321,-455317.4179
2,0.04794,741000,2372.0932,14430.2618,62398.6369,-517744.1792,-438543.1873,-455345.54230000003
2,0.04794,742000,2368.3457,14298.0111,62289.6948,-516798.8286,-437842.777,-454509.1338
2,0.04794,743000,2376.191,14264.1686,61860.4452,-515994.2683,-437493.4635,-454133.8231
2,0.04794,744000,2363.1101,14326.4168,62011.1736,-516899.7419,-438199.0414,-454888.56830000004
2,0.04794,745000,2340.0162,14279.5596,61727.1271,-516787.809,-438441.1061,-455060.6819
2,0.04794,746000,2382.7313,14322.9606,62437.0603,-517581.69,-438438.9378,-455144.6297
2,0.04794,747000,2385.9759,14400.2364,61755.3313,-516518.4697,-437976.92610000004,-454763.1384
2,0.04794,748000,2358.1483,14414.1365,62244.7071,-517490.8546,-438473.86270000006,-455246.1475
2,0.04794,749000,2400.4817,14356.4231,61625.0126,-516268.8882,-437886.9708,-454643.87559999997
2,0.04794,750000,2347.3277,14316.1159,61384.9969,-515485.8814,-437437.44090000005,-454100.88450000004
2,0.04794,751000,2346.7219,14358.2657,61615.9994,-515917.6844,-437596.69740000006,-454301.68500000006
2,0.04794,752000,2377.0494,14268.0172,61680.5582,-516332.171,-438006.5462,-454651.6128
2,0.04794,753000,2386.4787,14244.8505,62450.8832,-517749.7382,-438667.52580000006,-455298.85500000004
2,0.04794,754000,2362.7819,14358.6086,62410.9963,-517290.4037,-438158.01690000005,-454879.4074
2,0.04794,755000,2393.6075,14372.5868,61374.9879,-516002.3696,-437861.1874,-454627.38169999997
2,0.04794,756000,2392.2358,14323.9126,61855.5082,-516106.8394,-437535.1828,-454251.3312
2,0.04794,757000,2341.7366,14425.2729,61695.8941,-516515.9789,-438053.0753,-454820.0848
2,0.04794,758000,2427.5536,14415.4108,61761.0261,-516696.5146,-438092.5241,-454935.4885
2,0.04794,759000,2372.3906,14290.3716,61651.6668,-516482.0949,-438167.6659,-454830.4281
2,0.04794,760000,2378.6408,14412.8846,61414.8164,-515646.6997,-437440.3579,-454231.8833
2,0.04794,761000,2396.0496,14420.2137,62004.4034,-516880.3673,-438059.7006,-454875.9639
2,0.04794,762000,2381.8937,14420.3456,62063.5548,-517299.7662,-438433.9721,-455236.21140000003
2,0.04794,763000,2370.1418,14331.815,62289.4071,-517695.1467,-438703.7828,-455405.7396
2,0.04794,764000,2382.1882,14384.0687,61637.3527,-516711.5791,-438307.9695,-455074.2264
2,0.04794,765000,2372.948,14349.2227,62031.4694,-516958.233,-438204.5929,-454926.7636
2,0.04794,766000,2401.6082,14326.7052,62011.3466,-516645.0739,-437905.41390000004,-454633.7273
2,0.04794,767000,2370.3249,14296.9841,62375.5705,-517461.0102,-438418.1307,-455085.4397
2,0.04794,768000,2427.7543,14325.7084,61711.9026,-516146.9956,-437681.6303,-454435.093
2,0.04794,769000,2386.8343,14286.8719,62563.469,-517378.731,-438141.55580000003,-454815.26200000005
2,0.04794,770000,2380.289,14297.051,62166.4606,-516603.9454,-437760.1448,-454437.48480000003
2,0.04794,771000,2372.8212,14293.4734,62010.6226,-516484.6075,-437807.6903,-454473.9849
2,0.04794,772000,2367.9902,14328.4012,62158.1394,-516384.5442,-437530.0134,-454226.4048
2,0.04794,773000,2407.4306,14348.0817,62383.6842,-517289.8096,-438150.61309999996,-454906.12539999996
2,0.04794,774000,2397.4613,14273.2727,61653.3617,-516693.6901,-438369.5944,-455040.3284
2,0.04794,775000,2406.659,14317.9865,62157.9522,-517093.6936,-438211.0959,-454935.7414
2,0.04794,776000,2406.9272,14265.0151,61830.6488,-515418.578,-436915.98689999996,-453587.92919999996
2,0.04794,777000,2408.1561,14300.227,61427.8745,-515156.2096,-437019.952,-453728.3351
2,0.04794,778000,2391.0926,14381.4937,61469.6027,-515643.4567,-437401.26769999997,-454173.854
2,0.04794,779000,2351.6794,14276.7203,61964.6311,-516102.7903,-437509.7595,-454138.1592
2,0.04794,780000,2350.5717,14260.0163,62056.0262,-516812.0029,-438145.3887,-454755.9767
2,0.04794,781000,2397.7652,14333.6013,61998.4871,-516955.7718,-438225.91819999996,-454957.28469999996
2,0.04794,782000,2339.4122,14377.0398,61737.2489,-515857.1693,-437403.4684,-454119.9204
2,0.04794,783000,2390.7269,14361.9149,62160.7589,-517186.929,-438273.5283,-455026.1701
2,0.04794,784000,2379.1399,14320.2223,62262.9918,-516851.9659,-437889.6119,-454588.9741
2,0.04794,785000,2377.3878,14387.8879,62231.8266,-516789.4922,-437792.38989999995,-454557.66559999995
2,0.04794,786000,2384.0539,14393.7325,61269.413,-514927.5678,-436880.36840000004,-453658.1548
2,0.04794,787000,2369.2678,14314.4688,62209.0602,-516300.6179,-437407.8211,-454091.5577
2,0.04794,788000,2341.6786,14267.6037,61894.6113,-516352.1508,-437848.2572,-454457.5395
2,0.04794,789000,2410.4125,14330.7615,61589.2285,-516401.7173,-438071.31480000005,-454812.48880000005
2,0.04794,790000,2395.0958,14364.0754,62067.8826,-516689.7517,-437862.6979,-454621.8691
2,0.04794,791000,2367.3916,14400.3543,61765.7594,-516156.5779,-437623.07259999996,-454390.8185
2,0.04794,792000,2360.5802,14362.7029,61988.876,-516006.6744,-437294.5153,-454017.7984
2,0.04794,793000,2366.8396,14338.5292,61315.9982,-515955.4582,-437934.0912,-454639.45999999996
2,0.04794,794000,2368.529,14342.3648,61899.3113,-516031.5884,-437421.3833,-454132.2771
2,0.04794,795000,2386.9166,14300.0362,62191.7102,-516549.6149,-437670.9519,-454357.90469999996
2,0.04794,796000,2389.1317,14288.7608,62085.1962,-516564.7829,-437801.6942,-454479.5867
2,0.04794,797000,2372.5191,14176.0714,62237.7679,-517117.9052,-438331.5468,-454880.1373
2,0.04794,798000,2398.1108,14382.325,62385.1887,-517214.7585,-438049.13399999996,-454829.5698
2,0.04794,799000,2375.52,14341.639,62243.4843,-517449.9247,-438489.2814,-455206.44039999996
2,0.04794,800000,2402.7863,14350.6154,62848.3856,-517841.2666,-438239.4793,-454992.881
2,0.04794,801000,2381.8031,14360.1878,62071.4834,-516773.5296,-437960.0553,-454702.0462
2,0.04794,802000,2347.1516,14342.0339,62137.3247,-516903.8582,-438077.348,-454766.5335
2,0.04794,803000,2370.6527,14335.8941,61562.6381,-516580.7544,-438311.5695,-455018.1163
2,0.04794,804000,2374.1006,14369.8942,62435.5015,-517004.7312,-437825.2349,-454569.22969999997
2,0.04794,805000,2402.8517,14302.0658,62034.3059,-516842.5313,-438103.30789999996,-454808.2254
2,0.04794,806000,2354.1559,14296.2674,62748.3502,-517342.6833,-437943.90979999996,-454594.3331
2,0.04794,807000,2357.6406,14346.3911,62033.6183,-516393.7329,-437656.08290000004,-454360.1146
2,0.04794,808000,2373.3803,14277.5126,62079.0816,-516388.6729,-437658.6984,-454309.59130000003
2,0.04794,809000,2329.4706,14218.556,61699.864,-516427.9354,-438180.04480000003,-454728.0714
2,0.04794,810000,2345.1876,14329.7773,61963.9656,-516015.5798,-437376.6493,-454051.6142
2,0.04794,811000,2420.2519,14290.4393,62268.6509,-516859.2748,-437879.9327,-454590.6239
2,0.04794,812000,2364.3202,14286.6271,62030.2447,-516405.964,-437724.772,-454375.7193
2,0.04794,813000,2376.9065,14351.4949,62127.5442,-516264.7969,-437408.85130000004,-454137.2527
2,0.04794,814000,2352.155,14319.0755,61903.0947,-515616.5284,-437042.2032,-453713.4337
2,0.04794,815000,2384.2136,14316.8186,61998.9657,-516070.6347,-437370.6368,-454071.669
2,0.04794,816000,2374.2161,14306.7406,62088.8417,-516209.606,-437439.80760000006,-454120.76430000004
2,0.04794,817000,2400.8801,14401.2557,62107.0846,-516307.6899,-437398.4695,-454200.6053
2,0.04794,818000,2364.6606,14159.0599,61991.11,-516444.3824,-437929.5519,-454453.2724
2,0.04794,819000,2350.0634,14332.6222,61542.2321,-516143.5506,-437918.6329,-454601.3185
2,0.04794,820000,2373.5524,14350.6199,62198.262,-517005.9459,-438083.51159999997,-454807.6839
2,0.04794,821000,2372.9949,14318.3372,62216.8689,-516887.1728,-437978.9718,-454670.3039
2,0.04794,822000,2375.3387,14257.2831,62053.0286,-515960.6705,-437275.0201,-453907.6419
2,0.04794,823000,2354.6502,14221.5045,61489.1095,-515542.9214,-437477.6572,-454053.8119
2,0.04794,824000,2361.5567,14420.6991,61804.2424,-516086.3781,-437499.87989999994,-454282.1357
2,0.04794,825000,2346.6415,14243.7869,61791.4938,-516387.536,-438005.61380000005,-454596.0422
2,0.04794,826000,2366.4319,14354.8139,61564.7033,-515786.6385,-437500.68940000003,-454221.9352
2,0.04794,827000,2381.6389,14389.0984,61595.2794,-516453.1396,-438087.12289999996,-454857.8602
2,0.04794,828000,2378.5879,14249.1998,62289.4016,-516653.2557,-437736.0664,-454363.8541
2,0.04794,829000,2403.2913,14283.1468,62569.9568,-516798.5488,-437542.1539,-454228.592
2,0.04794,830000,2392.6393,14284.8848,61660.9331,-515656.7921,-437318.3349,-453995.859
2,0.04794,831000,2382.7199,14271.6833,62440.9411,-517154.4972,-438059.1529,-454713.5561
2,0.04794,832000,2409.1605,14319.3293,62349.2575,-516928.1215,-437850.3742,-454578.864
2,0.04794,833000,2344.614,14356.487,61934.7897,-516101.3982,-437465.5075,-454166.6085
2,0.04794,834000,2365.5866,14315.1253,62016.9321,-516391.3984,-437693.7544,-454374.46630000003
2,0.04794,835000,2341.8305,14349.0638,61614.0619,-515937.0291,-437632.07289999997,-454322.96719999996
2,0.04794,836000,2379.7331,14330.697,62245.2822,-516437.3628,-437481.6505,-454192.0806
2,0.04794,837000,2388.1666,14442.8396,61830.2725,-516086.7603,-437425.48160000006,-454256.4878
2,0.04794,838000,2418.091,14409.0447,62239.5992,-516941.4951,-437874.7602,-454701.8959
2,0.04794,839000,2387.2833,14323.7729,61628.8413,-515805.4249,-437465.5274,-454176.5836
2,0.04794,840000,2341.1328,14295.9541,62383.6594,-517497.6552,-438476.9089,-455113.9958
2,0.04794,841000,2353.763,14332.4226,61504.6375,-516125.9772,-437935.15410000004,-454621.3397
2,0.04794,842000,2367.2165,14303.7928,62618.5463,-517326.8114,-438037.25580000004,-454708.2651
2,0.04794,843000,2373.9232,14355.9492,62155.7495,-516115.6955,-437230.0736,-453959.946
2,0.04794,844000,2369.0743,14287.4735,62361.1509,-517020.3256,-438002.6269,-454659.1747
2,0.04794,845000,2381.4999,14376.4268,61706.0628,-516571.8178,-438107.82830000005,-454865.755
2,0.04794,846000,2361.1077,14281.1111,61355.8566,-515684.2179,-437686.14249999996,-454328.3613
2,0.04794,847000,2400.0539,14354.0504,61390.9267,-515761.9809,-437616.9499,-454371.0542
2,0.04794,848000,2407.4949,14343.5446,61744.5476,-516507.5515,-438011.9644,-454763.0039
2,0.04794,849000,2380.1323,14301.032,62706.9857,-517146.235,-437758.08499999996,-454439.24929999997
2,0.04794,850000,2417.3947,14278.1799,61785.4583,-516581.7429,-438100.71,-454796.2846
2,0.04794,851000,2386.1172,14296.4286,61778.6022,-516519.5234,-438058.3754,-454740.9212
2,0.04794,852000,2354.4575,14330.6888,61614.8166,-515741.5897,-437441.6268,-454126.7731
2,0.04794,853000,2409.9392,14380.0744,62031.3488,-516119.5142,-437298.1518,-454088.1654
2,0.04794,854000,2414.7163,14380.2746,61789.5661,-516206.4606,-437621.90359999996,-454416.8945
2,0.04794,855000,2370.4629,14261.4044,62001.8383,-516441.7299,-437808.0243,-454439.8916
2,0.04794,856000,2384.5339,14297.8733,61288.9788,-515309.0105,-437337.6245,-454020.0317
2,0.04794,857000,2332.1175,14412.386,61998.1152,-516633.4938,-437890.8751,-454635.3786
2,0.04794,858000,2378.0044,14331.9066,61790.026,-516020.4252,-437520.4882,-454230.3992
2,0.04794,859000,2385.9269,14436.1576,61990.4507,-516507.7241,-437695.1889,-454517.2734
2,0.04794,860000,2362.7115,14481.6549,61671.3278,-516144.0422,-437628.348,-454472.71440000006
2,0.04794,861000,2391.7026,14345.5402,61698.8729,-516404.8263,-437968.7106,-454705.9534
2,0.04794,862000,2366.2494,14308.4465,61911.5209,-516214.7966,-437628.5798,-454303.2757
2,0.04794,863000,2374.2133,14319.5015,61735.9685,-516133.001,-437703.3177,-454397.0325
2,0.04794,864000,2356.1295,14326.8654,62019.9036,-516695.1519,-437992.2534,-454675.2483
2,0.04794,865000,2408.8655,14328.0891,61574.3335,-516154.7599,-437843.4718,-454580.4264
2,0.04794,866000,2369.2549,14406.4413,62075.1336,-517035.5993,-438184.7695,-454960.4657
2,0.04794,867000,2405.7951,14347.1991,62141.7474,-516878.6333,-437983.8917,-454736.8859
2,0.04794,868000,2387.6573,14416.5674,61950.2492,-516476.9219,-437722.44800000003,-454526.6727
2,0.04794,869000,2357.0391,14299.2447,62033.5369,-516715.2838,-438025.4631,-454681.74689999997
2,0.04794,870000,2389.0724,14260.7878,61391.962,-516381.0662,-438339.244,-454989.1042
2,0.04794,871000,2370.3763,14376.2145,62189.7158,-516452.1178,-437515.8112,-454262.402
2,0.04794,872000,2360.8758,14196.907,61788.4318,-516297.354,-437951.1394,-454508.9222
2,0.04794,873000,2383.9115,14399.2935,62159.0215,-516996.1431,-438053.9166,-454837.12159999995
2,0.04794,874000,2375.9488,14376.4248,61934.6985,-516264.0494,-437576.9773,-454329.3509
2,0.04794,875000,2379.024,14369.8997,62062.7153,-516595.1808,-437783.5418,-454532.4655
2,0.04794,876000,2386.3652,14280.228,61889.951,-516493.5233,-437936.9791,-454603.5723
2,0.04794,877000,2369.8906,14381.6692,62298.5746,-517353.9114,-438303.777,-455055.3368
2,0.04794,878000,2360.7228,14262.3347,62000.4689,-516783.095,-438159.5686,-454782.6261
2,0.04794,879000,2379.3655,14250.1223,61991.3576,-516968.1167,-438347.2713,-454976.7591
2,0.04794,880000,2407.4881,14276.0369,62725.3743,-517753.0692,-438344.16990000004,-455027.6949
2,0.04794,881000,2377.0062,14413.7311,62265.4919,-517110.3813,-438054.1521,-454844.8894
2,0.04794,882000,2384.6618,14371.5624,62079.6876,-516559.2454,-437723.3336,-454479.5578
2,0.04794,883000,2392.5137,14379.5321,62263.995,-517423.3047,-438387.26389999996,-455159.3097
2,0.04794,884000,2400.1877,14389.4588,62077.9284,-516187.9793,-437320.4044,-454110.05090000003
2,0.04794,885000,2372.3773,14355.7225,61784.758,-516477.947,-437965.0892,-454693.189
2,0.04794,886000,2328.1806,14264.8284,62064.3256,-516490.3822,-437833.0476,-454426.0566
2,0.04794,887000,2389.6338,14385.2841,61715.0602,-515987.4239,-437497.4458,-454272.3637
2,0.04794,888000,2367.4578,14292.5636,62031.5902,-516316.4342,-437624.8226,-454284.84400000004
2,0.04794,889000,2360.6543,14264.8134,62212.75,-517163.4198,-438325.2021,-454950.6698
2,0.04794,890000,2374.614,14422.3454,61717.4623,-516705.5597,-438191.138,-454988.09739999997
2,0.04794,891000,2381.4571,14431.195,61412.2778,-516185.9395,-437961.0096,-454773.6617
2,0.04794,892000,2366.5872,14447.6272,61610.6473,-515906.733,-437481.8713,-454296.0857
2,0.04794,893000,2406.9918,14347.6685,61940.1141,-516794.2499,-438099.4755,-454854.1358
2,0.04794,894000,2384.4064,14318.5395,62180.3054,-516993.0703,-438109.819,-454812.7649
2,0.04794,895000,2378.0191,14362.6943,61645.7515,-516533.5391,-438147.07420000003,-454887.7876
2,0.04794,896000,2408.704,14360.0551,61599.715,-515835.6488,-437467.17470000003,-454235.9338
2,0.04794,897000,2406.168,14332.7029,62331.0727,-516657.3835,-437587.4399,-454326.3108
2,0.04794,898000,2373.5284,14280.7146,62227.0137,-516750.8749,-437869.6182,-454523.8612
2,0.04794,899000,2366.9999,14347.0915,62089.4167,-516997.0774,-438193.5693,-454907.6607
2,0.04794,900000,2376.1789,14364.8197,62122.0956,-516412.3588,-437549.2646,-454290.2632
2,0.04794,901000,2379.8715,14405.2139,62040.2831,-516553.8639,-437728.4954,-454513.5808
2,0.04794,902000,2432.2274,14451.7826,61791.882,-516284.968,-437609.076,-454493.086
2,0.04794,903000,2375.1982,14416.9222,62078.7039,-516374.3742,-437503.5499,-454295.6703
2,0.04794,904000,2370.6759,14369.0154,61689.6769,-515752.0513,-437322.6831,-454062.3744
2,0.04794,905000,2376.579,14340.8823,62119.774,-517122.5488,-438285.3135,-455002.7748
2,0.04794,906000,2405.4515,14316.7421,62317.1122,-517329.6404,-438290.33459999994,-455012.52819999994
